Subject,CourseName,URL
Art & Design Courses,Multimedia Systems,https://www.classcentral.com/course/youtube-multimedia-systems-91208/classroom
Art & Design Courses,UX Design Tutorials for Beginners,https://www.classcentral.com/course/youtube-ux-design-tutorials-for-beginners-92320/classroom
Art & Design Courses,UX Design Career Path,https://www.classcentral.com/course/youtube-ux-design-career-path-92318/classroom
Art & Design Courses,Film Criticism,https://www.classcentral.com/course/youtube-film-criticism-91876/classroom
Art & Design Courses,Sitar Lessons : 101 | English Medium | Music Gurukul,https://www.classcentral.com/course/youtube-sitar-lessons-101-english-medium-music-gurukul-92496/classroom
Art & Design Courses,Beginner Drum Lessons,https://www.classcentral.com/course/youtube-beginner-drum-lessons-57955/classroom
Art & Design Courses,Piano Modes,https://www.classcentral.com/course/youtube-piano-modes-56698/classroom
Art & Design Courses,Piano Scales,https://www.classcentral.com/course/youtube-piano-scales-56699/classroom
Art & Design Courses,Architecture & Design Lecture Series,https://www.classcentral.com/course/youtube-architecture-design-lecture-series-53051/classroom
Art & Design Courses,Beginners Guitar Course,https://www.classcentral.com/course/youtube-justin-sandercoe-justinguitar-s-beginners-course-bc-all-lessons-in-order-56080/classroom
Art & Design Courses,Intermediate Guitar Course,https://www.classcentral.com/course/youtube-intermediate-course-im-56081/classroom
Art & Design Courses,Folk Guitar Fingerstyle Module,https://www.classcentral.com/course/youtube-folk-fingerstyle-module-fo-56083/classroom
Art & Design Courses,Jazz Guitar,https://www.classcentral.com/course/youtube-jazz-ja-56084/classroom
Art & Design Courses,Guitar Licks,https://www.classcentral.com/course/youtube-licks-lk-56085/classroom
Art & Design Courses,Complete Guide To Guitar Scales,https://www.classcentral.com/course/youtube-complete-guide-to-scales-sc-56087/classroom
Art & Design Courses,The Transcribing Course,https://www.classcentral.com/course/youtube-transcribing-tr-56090/classroom
Art & Design Courses,Rhythm Guitar (RH),https://www.classcentral.com/course/youtube-rhythm-guitar-rh-56091/classroom
Art & Design Courses,How to Draw Facial Features,https://www.classcentral.com/course/youtube-how-to-draw-facial-features-proko-55060/classroom
Art & Design Courses,The Artist's Palette,https://www.classcentral.com/course/youtube-the-artist-s-palette-53399/classroom
Art & Design Courses,Behind the Curtain,https://www.classcentral.com/course/youtube-behind-the-curtain-53401/classroom
Art & Design Courses,Drumming Fundamentals with Michael Carvin,https://www.classcentral.com/course/youtube-drumming-fundamentals-with-michael-carvin-57951/classroom
Art & Design Courses,Crochet Tutorials,https://www.classcentral.com/course/youtube-crochet-tutorials-59375/classroom
Art & Design Courses,How To Play Drum Fills - Free Beginner Drum Lessons,https://www.classcentral.com/course/youtube-how-to-play-drum-fills-free-beginner-drum-lessons-57958/classroom
Art & Design Courses,Ukulele For Beginners,https://www.classcentral.com/course/youtube-justinguitar-ukulele-for-beginners-56149/classroom
Art & Design Courses,Drumeo - Learn From The Most Amazing Drummers In The World!,https://www.classcentral.com/course/youtube-drumeo-learn-from-the-most-amazing-drummers-in-the-world-57959/classroom
Art & Design Courses,How To Play Rock Drum Beats - Free Beginner Drum Lessons,https://www.classcentral.com/course/youtube-how-to-play-rock-drum-beats-free-beginner-drum-lessons-57956/classroom
Art & Design Courses,Guitar Basics - Beginners Course Intro Level,https://www.classcentral.com/course/youtube-guitar-basics-beginners-course-intro-level-56047/classroom
Art & Design Courses,Drawing Demos and Time Lapses,https://www.classcentral.com/course/youtube-drawing-demos-and-time-lapses-proko-55062/classroom
Art & Design Courses,Larnell Lewis Drum Lessons,https://www.classcentral.com/course/youtube-larnell-lewis-lessons-57968/classroom
Art & Design Courses,The Funk Guitar Course: Comprehensive Guide to Chords and Techniques,https://www.classcentral.com/course/youtube-the-funk-guitar-course-comprehensive-guide-to-chords-and-techniques-56093/classroom
Art & Design Courses,10 Day Guitar Starter Course,https://www.classcentral.com/course/youtube-10-day-guitar-starter-course-absolute-beginner-start-here-56045/classroom
Art & Design Courses,Camtasia Tutorials for Windows & Mac,https://www.classcentral.com/course/youtube-camtasia-tutorials-for-windows-mac-56908/classroom
Art & Design Courses,Art of Caricature,https://www.classcentral.com/course/youtube-art-of-caricature-proko-55058/classroom
Art & Design Courses,Learn All 40 Drum Rudiments,https://www.classcentral.com/course/youtube-learn-all-40-drum-rudiments-57969/classroom
Art & Design Courses,Synth Tricks,https://www.classcentral.com/course/youtube-synth-tricks-56666/classroom
Art & Design Courses,Electric Guitar Starter Course,https://www.classcentral.com/course/youtube-electric-guitar-starter-course-56044/classroom
Art & Design Courses,Recording & Production Tricks,https://www.classcentral.com/course/youtube-recording-production-tricks-56667/classroom
Art & Design Courses,Bass Tricks,https://www.classcentral.com/course/youtube-bass-tricks-56214/classroom
Art & Design Courses,Fastest Way To Get Faster - Drum Lesson Series,https://www.classcentral.com/course/youtube-fastest-way-to-get-faster-drum-lesson-series-by-jared-falk-57970/classroom
Art & Design Courses,Learn to Play: Slide Guitar Basics with Jeff Massey,https://www.classcentral.com/course/youtube-learn-to-play-slide-guitar-basics-with-jeff-massey-56212/classroom
Art & Design Courses,Practice Pad Drum Lessons,https://www.classcentral.com/course/youtube-practice-pad-drum-lessons-57971/classroom
Art & Design Courses,Ceramics,https://www.classcentral.com/course/youtube-ceramics-54437/classroom
Art & Design Courses,Filmmaking Caption Videos,https://www.classcentral.com/course/youtube-filmmaking-caption-videos-80164/classroom
